时间步 1000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.201218e+04/ 轮得分 3.89
时间步 2000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.252483e+04/ 轮得分 3.90
时间步 3000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.254382e+04/ 轮得分 3.90
时间步 4000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.196697e+04/ 轮得分 3.90
时间步 5000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.211858e+04/ 轮得分 3.90
时间步 6000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.290657e+04/ 轮得分 3.90
时间步 7000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.229229e+04/ 轮得分 3.90
时间步 8000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.200495e+04/ 轮得分 3.90
时间步 9000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.203328e+04/ 轮得分 3.90
时间步 10000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.291358e+04/ 轮得分 3.90
时间步 11000/ 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 3.992586e+04/ 轮得分 3.67
时间步 12000/ 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 2.294340e+04/ 轮得分 3.61
时间步 13000/ 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 2.995573e+04/ 轮得分 3.61
时间步 14000/ 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 1.937391e+04/ 轮得分 3.52
时间步 15000/ 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 1.658503e+04/ 轮得分 3.56
时间步 16000/ 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 1.265795e+04/ 轮得分 3.58
时间步 17000/ 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 9.681153e+03/ 轮得分 3.60
时间步 18000/ 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 7.583159e+03/ 轮得分 3.62
时间步 19000/ 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 3.239831e+03/ 轮得分 3.63
时间步 20000/ 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 4.060438e+03/ 轮得分 3.64
时间步 21000/ 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 3.104872e+03/ 轮得分 3.65
时间步 22000/ 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 2.304425e+03/ 轮得分 3.66
时间步 23000/ 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 9.664902e+02/ 轮得分 3.54
时间步 24000/ 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 7.135399e+02/ 轮得分 3.81
时间步 1000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.375893e+04/ 轮得分 3.89
时间步 2000/ 状态 observe/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 6.274061e+04/ 轮得分 3.90
时间步 3000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.348550e+04/ 轮得分 3.90
时间步 4000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.378263e+04/ 轮得分 3.90
时间步 5000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.300328e+04/ 轮得分 3.90
时间步 6000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.414570e+04/ 轮得分 3.90
时间步 7000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.339646e+04/ 轮得分 3.90
时间步 8000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.369210e+04/ 轮得分 3.90
时间步 9000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.315079e+04/ 轮得分 3.90
时间步 10000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.353856e+04/ 轮得分 3.90
时间步 11000/ 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 3.457676e+04/ 轮得分 3.72
时间步 12000/ 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 2.621733e+04/ 轮得分 3.67
时间步 1000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.407473e+04/ 轮得分 3.89
时间步 2000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.453293e+04/ 轮得分 3.90
时间步 3000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.431239e+04/ 轮得分 3.90
时间步 4000/ 状态 observe/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 6.464555e+04/ 轮得分 3.90
时间步 5000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.446985e+04/ 轮得分 3.90
时间步 6000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.401165e+04/ 轮得分 3.90
时间步 7000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.429433e+04/ 轮得分 3.90
时间步 8000/ 状态 observe/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.418390e+04/ 轮得分 3.90
时间步 41000/（69m 40s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 1.364342e+00/ 轮得分 3.44
时间步 42000/（71m 39s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 1.652288e+00/ 轮得分 3.45
时间步 43000/（73m 38s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 3.293749e+00/ 轮得分 3.46
时间步 44000/（75m 38s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 4.691594e+00/ 轮得分 3.46
时间步 45000/（77m 38s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 3.756859e+00/ 轮得分 3.47
时间步 46000/（79m 40s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 5.107145e+00/ 轮得分 3.48
时间步 47000/（81m 44s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 5.406058e+00/ 轮得分 3.51
时间步 48000/（83m 49s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 6.509384e+00/ 轮得分 3.55
时间步 49000/（85m 49s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 5.644970e+00/ 轮得分 3.57
时间步 50000/（97m 40s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 5.860061e+00/ 轮得分 3.60
时间步 51000/（99m 40s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 4.740785e+00/ 轮得分 3.63
时间步 52000/（101m 40s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 4.930799e+00/ 轮得分 3.65
时间步 53000/（103m 39s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 5.710005e+00/ 轮得分 3.67
时间步 54000/（105m 39s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 3.990575e+00/ 轮得分 3.71
时间步 55000/（107m 38s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 4.353168e+00/ 轮得分 3.73
时间步 56000/（109m 38s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 4.341391e+00/ 轮得分 3.76
时间步 57000/（111m 38s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 3.926646e+00/ 轮得分 3.78
时间步 58000/（113m 37s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 3.829860e+00/ 轮得分 3.79
时间步 59000/（115m 37s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 4.071200e+00/ 轮得分 3.83
时间步 60000/（117m 37s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 3.926435e+00/ 轮得分 3.86
时间步 61000/（119m 37s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 1.289482e+00/ 轮得分 3.87
时间步 62000/（121m 36s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 2.785776e+00/ 轮得分 3.87
时间步 63000/（123m 38s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 3.175933e+00/ 轮得分 3.87
时间步 64000/（125m 39s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 3.443153e+00/ 轮得分 3.87
时间步 65000/（127m 40s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 8.299306e-01/ 轮得分 3.88
时间步 66000/（129m 39s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 9.028900e-01/ 轮得分 3.89
时间步 67000/（131m 38s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 1.786872e+00/ 轮得分 3.89
时间步 68000/（133m 38s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 2.703173e+00/ 轮得分 3.89
时间步 69000/（135m 37s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX -8.096876e-01/ 轮得分 3.89
时间步 70000/（137m 36s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX -7.401956e-01/ 轮得分 3.89
时间步 71000/（139m 35s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX -3.504718e-01/ 轮得分 3.90
时间步 72000/（141m 34s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 1.093782e+00/ 轮得分 3.92
时间步 73000/（143m 32s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 1.939227e+00/ 轮得分 3.92
时间步 74000/（145m 31s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 2.319239e+00/ 轮得分 3.92
时间步 75000/（147m 30s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 -1/ Q_MAX -5.623624e-01/ 轮得分 3.92
时间步 76000/（149m 29s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 4.632501e-01/ 轮得分 3.92
时间步 77000/（151m 28s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 2.573807e+00/ 轮得分 3.92
时间步 78000/（153m 27s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 1.707647e+00/ 轮得分 3.92
时间步 79000/（155m 26s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 2.561052e+00/ 轮得分 3.93
时间步 80000/（157m 25s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 6.905674e-01/ 轮得分 3.93
时间步 81000/（159m 25s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 1.184738e+00/ 轮得分 3.93
时间步 82000/（161m 24s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 1.163955e+00/ 轮得分 3.93
时间步 83000/（163m 23s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 3.442449e+00/ 轮得分 3.93
时间步 84000/（165m 22s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 3.683203e+00/ 轮得分 3.93
时间步 85000/（167m 21s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX -2.034460e-01/ 轮得分 3.93
时间步 86000/（169m 20s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 9.429688e-02/ 轮得分 3.93
时间步 87000/（171m 19s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 1.499337e+00/ 轮得分 3.94
时间步 88000/（173m 18s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 1.698230e+00/ 轮得分 3.94
时间步 89000/（175m 18s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 3.594251e+00/ 轮得分 3.93
时间步 90000/（177m 19s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 -1/ Q_MAX -9.626781e-01/ 轮得分 3.93
时间步 91000/（179m 20s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 1.813343e+00/ 轮得分 3.94
时间步 92000/（181m 21s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 1.518913e+00/ 轮得分 3.94
时间步 93000/（183m 20s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 3.810412e+00/ 轮得分 3.94
时间步 94000/（185m 20s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 2.894101e+00/ 轮得分 3.95
时间步 95000/（187m 20s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 1.558189e+00/ 轮得分 3.96
时间步 96000/（189m 21s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 1.271237e+00/ 轮得分 3.96
时间步 97000/（191m 22s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 1.412742e+00/ 轮得分 3.97
时间步 98000/（193m 23s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 3.258302e+00/ 轮得分 3.96
时间步 99000/（195m 23s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 2.857043e+00/ 轮得分 3.96
时间步 100000/（197m 24s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 2.995368e+00/ 轮得分 3.96
时间步 101000/（199m 25s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX 2.789189e+00/ 轮得分 3.96
时间步 102000/（201m 26s） 状态 explore/ Epsilon 0.10/ 行动 0/ 奖励 0.1/ Q_MAX 3.600182e+00/ 轮得分 3.96
时间步 103000/（203m 27s） 状态 explore/ Epsilon 0.10/ 行动 1/ 奖励 0.1/ Q_MAX -2.669017e-01/ 轮得分 3.96
